Rank,playerId,abbrevName,playerFullName,player,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,BB,1B,2B,3B,HR,ROE,K,HBP,FO,GO,LO,Popup#
1,1196254208,T. Stauss,Ty Stauss,Stauss,LF,Southeast Missouri State University,SEMO,730168576,Southeast Missouri State,BBC,L,R,3,3,0,0,0,0,3,1,3,4,0,0
1,1296199680,G. Napier,Gavin Napier,Napier,LF,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,R,R,2,3,2,0,0,0,1,0,2,6,0,0
1,1298532864,D. Gellos,Derek Gellos,Gellos,1B,Seattle University,SEA,4504,Seattle,BBC,L,R,3,2,2,0,0,0,2,2,3,1,1,0
1,1102897920,T. Douglas,Tyler Douglas,Douglas,LF,Davidson College,DAV,730363136,Davidson,BBC,L,L,1,4,0,0,0,0,2,0,0,2,3,0
1,1209805312,D. Woodcox,Drew Woodcox,Woodcox,DH,Texas Tech University,TTU,2350,Texas Tech,BBC,R,R,4,2,0,0,1,0,2,0,1,2,1,0
1,1268046592,K. Schuessler,Kimble Schuessler,Schuessler,C,University of Texas,TEX,245,Texas,BBC,R,R,3,5,1,0,2,0,0,0,0,2,1,0
1,1240162816,B. Heidal,Brandon Heidal,Heidal,C,Oakland University,OAK,5386,Oakland,BBC,R,R,0,2,2,0,1,0,3,0,2,4,2,0
1,1232378624,T. Swaim,Ty Swaim,Swaim,CF,Virginia Military Institute,VMI,730173440,VMI,BBC,R,R,3,5,0,0,1,0,0,0,3,4,1,0
1,1107750144,T. Kaufman,Ty Kaufman,Kaufman,LF,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,3,4,1,0,0,1,0,0,3,4,0,0
1,1237390080,S. Wilks,Slade Wilks,Wilks,RF,The University of Southern Mississippi,USM,730246656,Southern Miss,BBC,S,R,3,2,1,0,1,2,2,1,2,6,2,0
1,1197179904,J. Eichelberger,Joseph Eichelberger,Eichelberger,DH,Jackson State University,JKST,730378240,Jackson State,BBC,R,R,2,2,1,0,0,0,1,0,2,2,0,0
1,1152298240,P. Capobianco,Peter Capobianco,Capobianco,3B,Gardner Webb University,WEBB,730222592,Gardner Webb,BBC,R,R,3,0,1,0,0,0,3,1,3,3,0,0
1,1315908096,B. Symlar,Bryce Symlar,Symlar,C,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,R,R,3,2,0,0,0,0,4,0,1,2,0,0
1,1281432576,J. Haze,Jake Haze,Haze,2B,Southeastern Louisiana University,SELA,730209280,Southeastern Louisiana,BBC,S,R,2,2,1,0,1,0,6,0,3,3,0,0
1,1193004288,J. Bulger,Jack Bulger,Bulger,LF,Vanderbilt University,VAN,5046,Vanderbilt,BBC,R,R,1,0,0,0,0,0,4,1,2,2,1,0
1,1206983168,C. Ingram,Chuck Ingram,Ingram,LF,Kansas State University,KSU,730270464,Kansas State,BBC,R,R,3,3,0,0,0,0,8,0,0,1,0,0
1,1310505216,S. Stroh,Seth Stroh,Stroh,CF,Wichita State University,WICH,730203904,Wichita State,BBC,L,R,0,1,0,1,2,0,3,1,1,3,1,0
1,1300164608,A. Espinal,Alan Espinal,Espinal,C,Vanderbilt University,VAN,5046,Vanderbilt,BBC,R,R,3,0,2,0,1,1,5,0,1,8,0,0
1,1183063808,B. Fahr,Brody Fahr,Fahr,2B,Presbyterian College,PRE,730184192,Presbyterian,BBC,L,R,4,2,1,0,0,0,1,0,6,4,1,0
1,1183064320,J. Wetherington,Jay Wetherington,Wetherington,CF,Presbyterian College,PRE,730184192,Presbyterian,BBC,L,L,1,3,0,0,0,0,4,0,3,2,0,0
1,1104835584,T. Mccants,Tj Mccants,Mccants,CF,University of Alabama,ALA,730206976,Alabama,BBC,L,R,1,3,1,0,0,0,9,0,4,3,0,0
1,1127173888,D. Mcintyre,Dominick Mcintyre,Mcintyre,CF,University of North Alabama,UNA,730266624,North Alabama,BBC,R,R,2,0,0,0,0,0,3,0,1,5,2,0
1,1237398784,M. Daly,Mitchell Daly,Daly,3B,University of Kentucky,UK,5362,Kentucky,BBC,R,R,2,2,1,0,0,0,2,2,3,4,0,0
1,1241339648,D. Camp,Drew Camp,Camp,1B,Longwood University,LONG,730219264,Longwood,BBC,R,R,1,0,0,0,1,0,3,1,1,3,0,0
1,1142213888,R. Church,Reuben Church,Church,3B,University of Kentucky,UK,5362,Kentucky,BBC,R,R,2,0,1,0,0,0,1,3,1,2,2,0
1,1087793920,B. Short,Brady Short,Short,2B,Central Connecticut State University,CCSU,730306816,Central Connecticut State,BBC,L,R,2,1,1,0,0,0,1,0,3,3,0,0
1,1087794176,E. Fox,Evan Fox,Fox,LF,Stony Brook University,STON,730249984,Stony Brook,BBC,R,R,0,4,1,0,0,0,1,0,5,8,1,0
1,1194402304,B. Sailors,Brooks Sailors,Sailors,C,Fort Wayne,PFW,730231552,Fort Wayne,BBC,L,R,2,0,0,0,0,0,3,0,0,4,1,0
1,1321890304,D. Leach,Dylan Leach,Leach,C,Missouri State University,MOSU,5382,Missouri State,BBC,S,R,2,1,0,0,1,0,7,0,1,4,0,0
1,1173043456,C. Conniff,Chris Conniff,Conniff,2B,Wagner College,WAG,730192640,Wagner,BBC,L,R,3,4,0,0,0,0,8,1,4,3,2,0
1,1180392704,C. Bufford,Cameron Bufford,Bufford,3B,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,3,1,1,0,1,0,3,0,2,1,0,0
1,1337460992,S. Trimble,South Trimble,Trimble,1B,George Mason University,GMU,730265088,George Mason,BBC,R,R,2,6,0,1,1,0,3,2,2,3,3,0
1,1143369472,B. Rutter,Briggs Rutter,Rutter,C,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,R,R,4,6,1,0,2,0,3,1,3,2,2,0
1,1086593792,D. Sturgeon,Drew Sturgeon,Sturgeon,LF,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,L,L,2,5,1,0,3,0,4,1,3,5,1,0
1,1321890816,E. Bates,Ethan Bates,Bates,3B,Louisiana Tech University,LT,3374,Louisiana Tech,BBC,L,R,2,2,3,0,1,1,1,1,2,3,0,0
1,1076012800,C. Wilkerson,Colby Wilkerson,Wilkerson,SS,University of North Carolina,UNC,730181888,North Carolina,BBC,S,R,0,2,0,0,0,0,1,1,1,6,0,0
1,1221084416,B. Murtha,Brock Murtha,Murtha,2B,U.S. Naval Academy,NAVY,508,Navy,BBC,R,R,3,3,1,0,0,0,2,2,0,1,0,0
1,1238936576,S. Trevino,Skyler Trevino,Trevino,2B,Little Rock,UALR,730217472,Little Rock,BBC,L,R,2,0,0,0,0,0,6,0,0,4,0,0
1,1080156160,C. Hassert,Cameron Hassert,Hassert,2B,Villanova University,VILL,730278400,Villanova,BBC,L,R,5,2,1,0,0,0,4,2,1,4,1,0
1,1090158336,A. Joe,Aerik Joe,Joe,SS,Air Force Academy,AFA,730205440,Air Force,BBC,R,R,1,4,0,0,0,0,1,0,3,4,0,0
1,1090062080,C. Petosa,Carmine Petosa,Petosa,1B,Bryant University,BRY,730266880,Bryant,BBC,L,L,6,1,1,0,0,1,1,4,0,2,0,0
1,1252231168,N. Clifford,Nolan Clifford,Clifford,SS,Creighton University,CREI,730243840,Creighton,BBC,S,R,1,5,1,0,1,0,0,1,1,2,1,0
1,1086562304,B. Bobo,Brendan Bobo,Bobo,1B,Loyola Marymount University,LMU,730149120,Loyola Marymount,BBC,L,R,0,2,0,0,1,0,4,0,3,2,0,0
1,1292549888,A. Peraza,Angelo Peraza,Peraza,RF,University of San Diego,USD,5320,San Diego,BBC,R,R,2,3,1,0,0,0,2,0,1,4,3,0
1,1303165952,J. Johnson,Josh Johnson,Johnson,LF,Kent State University,KENT,730315008,Kent State,BBC,R,R,3,1,0,0,1,0,4,1,2,4,0,0
1,1090062592,J. Gregson,Jd Gregson,Gregson,C,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,R,R,1,3,1,0,2,0,3,0,3,2,0,0
1,1329196800,C. Gross,Carson Gross,Gross,3B,University of Northern Colorado,UNCO,730286592,Northern Colorado,BBC,S,R,3,0,1,0,0,0,2,0,4,4,1,0
1,1262271488,R. Charles,Rylan Charles,Charles,LF,UNLV,UNLV,730161664,UNLV,BBC,L,L,1,2,0,0,0,0,1,2,2,2,1,0
1,1237670144,W. Binder,Will Binder,Binder,3B,University at Albany,ALBY,730280448,Albany,BBC,R,R,3,5,1,0,0,0,4,0,0,5,1,0
1,1107749888,C. Johnson,Cam Johnson,Johnson,3B,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,5,2,2,0,0,1,2,1,1,2,1,0
1,1239193600,J. Berini,Joey Berini,Berini,SS,East Carolina University,ECU,730270720,East Carolina,BBC,S,R,2,4,0,0,0,0,5,1,5,3,2,0
1,1165471744,J. Stevens,Jo Stevens,Stevens,3B,Purdue University,PUR,730353152,Purdue,BBC,R,R,2,3,1,0,0,0,1,1,0,2,0,0
1,1237393152,L. Forsythe,Lane Forsythe,Forsythe,SS,Oklahoma State University,OKST,4245,Oklahoma State,BBC,R,R,1,5,0,0,1,0,6,0,0,3,1,0
1,1128082176,J. Donahue,Jacob Donahue,Donahue,SS,Central Michigan University,CMU,5342,Central Michigan,BBC,R,R,0,3,0,0,0,0,3,4,0,3,0,0
1,1311443200,E. Erato,Eric Erato,Erato,RF,Northern Illinois University,NIU,730386176,Northern Illinois,BBC,L,R,2,6,0,0,0,3,5,0,1,5,0,0
1,1255687936,J. Corson,Jacob Corson,Corson,LF,Bucknell University,BUCK,730214144,Bucknell,BBC,L,R,0,2,0,0,2,0,4,0,1,3,0,0
1,1275803136,Z. Lane,Zach Lane,Lane,3B,University of Wisconsin-Milwaukee,MILW,5036,Milwaukee,BBC,R,R,1,5,1,0,0,0,6,0,0,1,2,0
1,1243623168,A. Ungar,Alex Ungar,Ungar,LF,Sacred Heart University,SHU,730194944,Sacred Heart,BBC,R,R,1,1,1,0,0,0,5,0,1,1,0,0
1,1144634624,T. Livermore,Tony Livermore,Livermore,SS,Northwestern University,NW,730247680,Northwestern,BBC,L,L,4,2,0,0,0,0,6,3,3,6,2,0
1,1248188672,L. Cheng,Luke Cheng,Cheng,SS,Illinois State University,ILST,730258944,Illinois State,BBC,R,R,1,1,0,0,0,0,3,1,2,2,0,0
1,1330203904,C. Stallings,Chris Stallings,Stallings,3B,Air Force Academy,AFA,730205440,Air Force,BBC,R,R,3,0,0,0,1,1,6,0,0,1,0,0
1,1335951872,G. Arnone,Griffin Arnone,Arnone,RF,Northwestern University,NW,730247680,Northwestern,BBC,L,R,6,2,0,0,0,0,6,0,1,2,2,0
1,1253971968,J. Steil,Jack Steil,Steil,3B,North Dakota State University,NDSU,730343168,North Dakota State,BBC,R,R,2,3,1,0,0,1,3,1,2,3,0,0
1,1295778560,M. Colopy,Morgan Colopy,Colopy,RF,"Indiana University, Bloomington",IND,4866,Indiana,BBC,R,R,1,2,1,0,0,0,4,0,1,5,2,0
1,1301077760,K. Keister,Kevin Keister,Keister,SS,University of Maryland-College Park,MD,730172928,Maryland,BBC,R,R,3,5,1,0,0,0,3,1,3,4,0,0
1,1309052672,K. Hannon,Kyle Hannon,Hannon,2B,Penn State University,PSU,5326,Penn State,BBC,L,R,2,2,0,0,0,0,4,0,4,4,1,0
1,1236171776,B. Whalen,Bobby Whalen,Whalen,CF,University of Virginia,UVA,5415,Virginia,BBC,R,R,2,8,1,0,0,1,1,1,4,3,0,0
1,1262504192,K. Corl,Kelly Corl,Corl,2B,Niagara University,NIAG,730156544,Niagara,BBC,R,R,1,4,1,0,0,0,5,0,2,0,0,0
1,1179441920,C. Rhee,Charlie Rhee,Rhee,2B,University of Akron,AKR,540536064,Akron,BBC,R,R,1,5,0,0,0,0,5,1,3,3,1,0
1,1292547328,F. Pyatt,Fisher Pyatt,Pyatt,SS,University of Akron,AKR,540536064,Akron,BBC,S,R,3,1,1,0,0,0,11,1,4,4,1,0
1,1217549568,E. Good,Elliot Good,Good,SS,Central Connecticut State University,CCSU,730306816,Central Connecticut State,BBC,R,R,2,0,0,0,1,0,1,0,3,3,0,0
1,1257646080,H. Pasqualini,Hunter Pasqualini,Pasqualini,CF,Central Connecticut State University,CCSU,730306816,Central Connecticut State,BBC,L,R,0,4,0,0,0,1,0,0,0,5,1,0
1,1080321792,C. Wells,Carson Wells,Wells,DH,University of Southern California,USC,5047,USC,BBC,L,R,0,1,0,0,0,0,8,0,0,3,1,0
1,1243840256,M. Prisco,Mike Prisco,Prisco,DH,University at Albany,ALBY,730280448,Albany,BBC,S,R,1,1,1,0,1,0,5,0,1,4,2,0
1,1313845248,C. Genaro,Chris Genaro,Genaro,2B,Fordham University,FOR,730324992,Fordham,BBC,R,R,1,2,0,0,0,1,2,0,3,3,0,0
1,1116774912,R. Picollo,Ryan Picollo,Picollo,RF,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,R,R,0,2,1,0,3,1,2,0,1,4,1,0
1,1208592896,J. Hegemann,Josh Hegemann,Hegemann,CF,University of Cincinnati,CIN,5465,Cincinnati,BBC,L,L,1,1,1,0,0,0,3,1,3,4,0,0
1,1136408064,D. Stengren,Drew Stengren,Stengren,C,Central Michigan University,CMU,5342,Central Michigan,BBC,R,R,0,2,0,0,0,0,1,0,5,3,0,0
1,1253562624,B. Duhon,Braden Duhon,Duhon,RF,McNeese State University,MCNS,730285056,McNeese State,BBC,L,R,2,6,0,0,0,0,9,0,2,12,0,0
1,1304519168,B. Rowe,Brennan Rowe,Rowe,DH,Northern Kentucky University,NKU,730230272,Northern Kentucky,BBC,R,R,1,4,1,1,0,0,3,0,4,4,0,0
1,1142449408,K. Fougerousse,Kip Fougerousse,Fougerousse,2B,University of Evansville,EVAN,730327808,Evansville,BBC,R,R,2,1,1,0,0,0,5,0,1,2,0,0
1,1243200512,B. Newton,Ben Newton,Newton,SS,Fresno State,FRES,730384384,Fresno State,BBC,S,S,1,5,2,0,0,0,0,0,2,7,2,0
1,1236273920,T. Williams,Tj Williams,Williams,LF,University of Notre Dame,ND,225,Notre Dame,BBC,R,L,2,2,1,0,2,0,1,0,1,1,1,0
1,1337350656,C. Wall,Conlan Wall,Wall,CF,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,R,R,4,5,0,0,0,0,3,0,1,4,0,0
1,1258262784,B. Kasper,Brady Kasper,Kasper,RF,Oregon State University,ORST,3111,Oregon State,BBC,L,R,3,2,1,0,1,0,3,0,0,1,0,0
1,1269661952,R. Thiesse,Ryan Thiesse,Thiesse,CF,Fordham University,FOR,730324992,Fordham,BBC,R,R,1,4,0,0,0,1,2,1,2,4,1,0
1,1080153856,J. Dunion,Jake Dunion,Dunion,DH,University of Delaware,DEL,730203136,Delaware,BBC,R,R,2,2,1,0,0,0,3,0,2,4,0,0
1,1169594368,M. Hitman,Max Hitman,Hitman,SS,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,R,R,0,1,2,0,0,0,1,0,0,7,0,0
1,1142543104,D. Tenney,Derek Tenney,Tenney,3B,University of Nevada,NEV,4784,Nevada,BBC,R,R,2,1,1,0,1,0,0,0,2,2,1,0
1,1149876224,M. Deprey,Matthew Deprey,Deprey,C,Xavier University,XAV,5464,Xavier,BBC,R,R,6,1,2,0,1,0,4,0,3,4,2,0
1,1246350080,B. Skettini,Brian Skettini,Skettini,C,Rider University,RID,730174976,Rider,BBC,R,R,2,1,0,0,1,0,2,0,3,3,0,0
1,1190716160,M. Ward,Matt Ward,Ward,C,Niagara University,NIAG,730156544,Niagara,BBC,R,R,2,2,1,0,0,1,1,0,2,2,1,0
1,1243898624,T. Davis,Tyler Davis,Davis,C,Fresno State,FRES,730384384,Fresno State,BBC,R,R,0,3,1,0,1,0,2,0,1,2,0,0
1,1083747328,M. Derosa,Matt Derosa,Derosa,2B,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,R,R,2,2,0,0,0,0,3,0,2,3,1,0
1,1262647552,W. Henseler,Wyatt Henseler,Henseler,3B,University of Pennsylvania,PENN,730292224,Pennsylvania,BBC,R,R,0,2,0,0,1,0,1,0,3,7,1,0
1,1330454016,N. Oakley,Nick Oakley,Oakley,2B,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,L,R,2,2,2,0,0,0,5,1,3,3,2,0
1,1192790784,J. Gorman,Jack Gorman,Gorman,2B,Presbyterian College,PRE,730184192,Presbyterian,BBC,R,R,1,1,1,0,0,0,4,0,2,1,1,0
1,1283052544,D. Vogel,Drew Vogel,Vogel,SS,Murray State University,MURR,730188032,Murray State,BBC,R,R,3,1,1,0,1,1,5,0,1,6,1,0
1,1169036032,B. Desjardins,Brady Desjardins,Desjardins,SS,Niagara University,NIAG,730156544,Niagara,BBC,R,R,2,1,2,0,0,1,0,0,2,5,1,0
1,1176172544,T. Long,Tyler Long,Long,SS,Mount St. Mary's University,MSM,730291712,Mount St. Mary's,BBC,R,R,3,4,0,1,0,0,1,0,3,2,0,0
1,1246348032,F. Marinelli,Frankie Marinelli,Marinelli,1B,Manhattan College,MAN,730363648,Manhattan,BBC,L,L,2,4,0,0,0,0,2,1,2,2,1,0
1,1193904128,R. Hien,Randall Hien,Hien,2B,Siena College,SIE,730382592,Siena,BBC,R,R,2,0,2,0,0,0,0,0,1,4,1,0
1,1117158913,T. Hopfe,Tommy Hopfe,Hopfe,DH,Fresno State,FRES,730384384,Fresno State,BBC,S,R,4,3,1,0,0,1,2,1,3,5,3,0
1,1214741504,B. Cavey,Breydan Cavey,Cavey,3B,University of Akron,AKR,540536064,Akron,BBC,S,R,4,3,1,0,0,2,4,1,3,3,0,0
1,1285054209,S. Swenson,Sean Swenson,Swenson,DH,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,R,R,2,0,1,0,0,1,6,0,2,4,0,0
1,1193905664,B. Fadio,Blaze Fadio,Fadio,SS,Lafayette College,LAF,730217728,Lafayette,BBC,R,R,2,2,0,0,0,0,2,0,2,3,0,0
1,1123647744,A. Ciufo,Andrew Ciufo,Ciufo,SS,Clemson University,CLEM,730358784,Clemson,BBC,R,R,3,2,1,0,1,0,4,0,2,2,0,0
1,1220004608,K. Fitzer,Kevin Fitzer,Fitzer,2B,Cal State-Northridge,CSN,730380032,CSU Northridge,BBC,R,R,0,1,3,0,2,0,2,0,0,3,1,0
1,1245863680,B. Eike,Brandon Eike,Eike,1B,Virginia Commonwealth University,VCU,730179328,VCU,BBC,R,R,4,3,0,0,1,0,3,1,4,3,0,0
1,1185815552,B. Tolley,Banks Tolley,Tolley,CF,Appalachian State University,APP,730240256,Appalachian State,BBC,R,R,1,3,0,0,0,0,6,1,0,4,0,0
1,1287726848,J. Tribett,Jared Tribett,Tribett,DH,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,R,R,1,2,0,0,0,0,4,1,0,2,0,0
1,1156588032,J. Peyton,Jordan Peyton,Peyton,2B,Towson University,TOWS,730318336,Towson,BBC,R,R,2,4,4,0,0,0,2,1,2,6,1,0
1,1166182912,J. Hyde,Jake Hyde,Hyde,DH,Georgetown University,GTWN,2330,Georgetown,BBC,L,R,4,3,1,0,0,0,4,1,4,9,0,0
1,1222252288,C. Taylor,Cory Taylor,Taylor,2B,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,R,R,0,0,0,0,0,0,5,0,3,2,1,0
1,1273111808,K. West,Kyle West,West,DH,West Virginia University,WVU,5327,West Virginia,BBC,L,R,1,4,0,0,0,0,3,0,0,4,0,0
1,1078832384,B. Kleszcz,Brock Kleszcz,Kleszcz,RF,UC San Diego,UCSD,730348032,UC San Diego,BBC,R,R,2,0,0,0,1,0,2,0,5,3,0,0
1,1079709440,A. Brewer,Aidan Brewer,Brewer,SS,UNC Greensboro,UNCG,730238720,UNC Greensboro,BBC,R,R,3,1,0,0,1,0,4,0,0,5,0,0
1,1304396800,A. Burns,Alec Burns,Burns,1B,Gardner Webb University,WEBB,730222592,Gardner Webb,BBC,R,R,1,1,2,0,1,2,3,1,0,4,0,0
1,1084024576,T. Sorrentino,Tyler Sorrentino,Sorrentino,CF,College of Charleston,COFC,730177792,College of Charleston,BBC,S,R,2,0,1,0,0,0,2,0,1,4,0,0
1,1263368704,L. Torres,Lukas Torres,Torres,LF,Wagner College,WAG,730192640,Wagner,BBC,L,L,2,7,0,0,0,0,4,0,4,5,0,0
1,1075205632,C. Cook,Casey Cook,Cook,LF,University of North Carolina,UNC,730181888,North Carolina,BBC,L,R,2,2,0,0,2,0,0,0,4,3,1,0
1,1341312000,M. Bergevin,Matt Bergevin,Bergevin,1B,Fairfield University,FAIR,730380544,Fairfield,BBC,R,R,2,3,0,0,2,0,3,1,1,2,0,0
1,1125364992,A. Rausch,Aj Rausch,Rausch,RF,Ohio University,OHIO,730298368,Ohio,BBC,R,R,1,4,0,0,1,0,3,0,1,1,0,0
1,1273283840,D. Fabian,Deric Fabian,Fabian,3B,Auburn University,AUB,5466,Auburn,BBC,R,R,3,3,1,0,4,0,1,0,4,6,1,0
1,1141430784,M. Brooks,Michael Brooks,Brooks,3B,University of Kansas,KU,730360064,Kansas,BBC,R,R,2,4,1,0,0,0,3,0,5,1,0,0
1,1163806464,M. Cedarburg,Matt Cedarburg,Cedarburg,RF,University of Central Florida,UCF,730256640,Central Florida,BBC,R,R,2,1,0,0,1,1,1,0,0,6,0,0
1,1202726656,J. Lane,Jonathan Lane,Lane,3B,University of North Alabama,UNA,730266624,North Alabama,BBC,R,R,0,1,1,0,1,0,3,0,2,4,2,0
1,1340774144,L. Chambers,Logan Chambers,Chambers,1B,Missouri State University,MOSU,5382,Missouri State,BBC,L,R,3,1,1,0,0,0,4,0,1,3,1,0
1,1084408832,S. Thomas,Shea Thomas,Thomas,3B,Southeastern Louisiana University,SELA,730209280,Southeastern Louisiana,BBC,R,R,1,3,2,0,2,0,4,1,0,0,1,0
1,1145240064,T. Salvaggio,TJ Salvaggio,Salvaggio,SS,Southeastern Louisiana University,SELA,730209280,Southeastern Louisiana,BBC,R,R,3,1,1,0,0,0,4,1,3,4,0,0
1,1311002880,T. Nicholson,Tim Nicholson,Nicholson,RF,George Washington University,GW,730249216,George Washington,BBC,R,R,4,1,0,0,0,0,2,0,2,3,0,0
1,1142124288,M. Black,Mark Black,Black,DH,Gardner Webb University,WEBB,730222592,Gardner Webb,BBC,R,R,3,3,0,0,1,0,2,0,2,3,0,0
1,1204039680,D. Corona,Danny Corona,Corona,3B,University of Missouri,MIZZ,4806,Missouri,BBC,L,R,1,0,0,0,0,0,4,0,1,3,1,0
1,1324687104,B. Petrone,Ben Petrone,Petrone,2B,Lafayette College,LAF,730217728,Lafayette,BBC,L,R,3,1,1,0,1,0,6,0,0,2,0,0
1,1341949696,N. Costello,Nick Costello,Costello,RF,UC San Diego,UCSD,730348032,UC San Diego,BBC,L,L,5,0,0,1,1,0,4,3,1,2,1,0
1,1162532608,B. Burckel,Brandon Burckel,Burckel,2B,"Indiana University, Bloomington",IND,4866,Indiana,BBC,R,R,2,0,1,0,0,1,4,1,2,4,1,0
1,1162533632,C. Nickens,Cameron Nickens,Nickens,LF,University of Houston,HOU,3030,Houston,BBC,R,R,1,4,0,0,0,0,2,0,3,2,2,0
1,1263426816,C. Pracht,Carsen Pracht,Pracht,SS,George Mason University,GMU,730265088,George Mason,BBC,R,R,0,1,0,0,0,0,3,0,2,9,0,0
1,1179477248,C. Lanowitz,Corbin Lanowitz,Lanowitz,DH,UNC Asheville,UNCA,1570,UNC Asheville,BBC,L,R,0,4,2,0,0,0,4,0,3,5,0,0
1,1142932224,G. Knipp,Grant Knipp,Knipp,C,Campbell University,CAMP,730187776,Campbell,BBC,R,R,3,1,1,0,7,0,5,0,5,0,0,0
1,1176351744,B. Church,Braxton Church,Church,DH,Appalachian State University,APP,730240256,Appalachian State,BBC,L,R,1,0,2,0,0,0,1,0,3,3,0,0
1,1297494272,R. Johnson jr.,Rj Johnson jr.,Johnson jr.,CF,Rutgers University,RUTG,730229248,Rutgers,BBC,L,L,2,8,0,0,1,1,5,3,3,8,1,0
1,1205939968,M. Kurata,Matt Kurata,Kurata,3B,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,R,R,3,2,1,0,1,0,1,0,1,2,1,0
1,1263372544,L. Arnold,Luke Arnold,Arnold,3B,Wright State University,WRST,5390,Wright State,BBC,R,R,1,1,0,0,1,2,2,0,1,6,0,0
1,1274322432,J. Jackson,Jojo Jackson,Jackson,RF,Georgia State University,GAST,730239744,Georgia State,BBC,S,L,3,2,1,0,0,0,3,0,0,2,0,0
1,1188694272,G. Antillon,Gunner Antillon,Antillon,SS,California Baptist University,CBU,5091,California Baptist,BBC,R,R,2,4,0,0,0,0,1,1,3,3,1,0
1,1246692352,A. Henkle,Aj Henkle,Henkle,RF,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,R,R,5,0,1,0,1,1,0,1,0,2,0,0
1,1310817280,R. Petersen,Rayth Petersen,Petersen,RF,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,R,R,3,2,0,0,0,0,0,0,3,2,0,0
1,1282331648,E. Putnam,Eli Putnam,Putnam,3B,Davidson College,DAV,730363136,Davidson,BBC,R,R,2,1,1,0,0,0,1,1,2,2,1,0
1,1123956992,T. Gillen,Tate Gillen,Gillen,CF,Creighton University,CREI,730243840,Creighton,BBC,L,L,1,3,2,0,0,1,3,0,2,5,1,0
1,1188427520,K. O'Connor,Keegan O'Connor,O'Connor,LF,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,R,R,3,4,1,0,1,0,5,0,0,1,0,0
1,1255842304,J. Rogers,Jordan Rogers,Rogers,SS,Wichita State University,WICH,730203904,Wichita State,BBC,R,R,0,4,0,0,1,0,4,3,1,4,1,0
1,1242818304,M. Braswell,Michael Braswell,Braswell,SS,Louisiana State University,LSU,5323,Louisiana State,BBC,R,R,1,0,1,1,1,2,2,1,5,7,0,0
1,1092689920,D. Cash,Donovan Cash,Cash,DH,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,R,R,1,5,0,0,1,2,4,0,1,4,1,0
1,1162557440,L. Mccollum,Letrey Mccollum,Mccollum,LF,UC Santa Barbara,UCSB,730364160,UC Santa Barbara,BBC,R,R,0,3,0,0,0,0,3,1,4,4,0,0
1,1297584896,J. Mayo,Jackson Mayo,Mayo,LF,University of South Florida,USF,2292,South Florida,BBC,L,L,2,2,2,0,0,0,4,0,1,0,1,0
1,1207750656,G. Schulz,Gavin Schulz,Schulz,2B,Tulane University,TULN,730354176,Tulane,BBC,R,R,2,1,0,0,2,0,4,0,3,6,0,0
1,1263483392,T. Cotten,Tyler Cotten,Cotten,C,Saint Peter's University,SPC,730149888,Saint Peter's,BBC,R,R,2,2,0,0,3,0,2,0,0,1,1,0
1,1084019968,D. Gonzalez jr.,Dorian Gonzalez jr.,Gonzalez jr.,2B,University of Miami,MIA,236,Miami,BBC,L,R,2,4,3,0,0,1,3,0,0,4,1,0
1,1303192320,E. Villegas,Edgardo Villegas,Villegas,LF,University of Miami,MIA,236,Miami,BBC,L,L,2,6,2,0,0,0,1,1,5,6,0,0
1,1099938048,D. Baker,Drew Baker,Baker,DH,Wright State University,WRST,5390,Wright State,BBC,R,R,1,5,2,1,0,0,4,0,1,3,0,0
1,1286782976,W. Hodo,Will Hodo,Hodo,1B,University of Alabama,ALA,730206976,Alabama,BBC,L,R,5,1,1,0,2,0,7,2,0,3,0,0
1,1273292800,J. Vastine,Jonathan Vastine,Vastine,1B,Vanderbilt University,VAN,5046,Vanderbilt,BBC,L,R,3,1,1,0,0,0,7,0,0,6,1,0
1,1113387008,D. Mize,Drew Mize,Mize,2B,Southern Illinois Univ.-Edwardsville,SIUE,730298112,SIU Edwardsville,BBC,R,R,0,1,1,0,0,0,3,0,2,5,0,0
